Annotation Cluster 1	Enrichment Score: 17.747108291586425
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa03010:Ribosome	60	2.9469548133595285	3.927763618944588E-10	P62917, P62081, P62280, P62750, P62277, P47914, P62273, P62910, P46783, P83731, Q13084, P62913, P62753, P82912, Q07020, P46782, P46781, P62244, P84098, P63173, P61353, P83881, P62241, P62888, P61313, P62847, P46777, P46776, P62841, P60866, P46779, P46778, P49207, P61513, P62249, P61927, P52815, P62891, Q02878, P50914, P63220, P62899, P61247, P62857, P62979, P62851, P62854, P62906, P62829, P62266, P62861, P61254, Q02543, P62263, P62987, P62701, P62945, P62269, P82932, P62424	1311	166	8205	2.2621377960354003	1.347222847725149E-7	4.490743070993312E-8	3.20767362213808E-8
KEGG_PATHWAY	hsa05171:Coronavirus disease - COVID-19	71	3.487229862475442	2.864273158617586E-8	P52630, Q13114, P55265, P62917, P62081, P62280, P62750, P62277, P47914, P62273, P62910, P46783, P83731, P62913, P62753, Q07020, P78536, P46782, P46781, P53778, P53779, P62244, P84098, P63173, P61353, P83881, P62241, P62888, P61313, P62847, P46777, P46776, P62841, P60866, P46779, P46778, P49207, P61513, P62249, P61927, P48551, P62891, Q02878, P50914, P63220, P62899, P61247, Q00978, P62857, P62979, P62851, P62854, P48740, P62906, P62829, P43405, P62266, P62861, P61254, P51617, Q02543, Q04206, P62263, P62987, P62701, P62945, P45983, P62269, P45984, P60568, P62424	1311	232	8205	1.9153416712696283	9.824408830239051E-6	2.45611423351458E-6	1.7543673096532714E-6

Annotation Cluster 2	Enrichment Score: 13.04087941223483
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_PTM	KW-0832~Ubl conjugation	453	22.24950884086444	5.0827229033967694E-18	P67809, Q12948, Q12824, Q06265, P51587, Q07352, P84022, P60174, P63208, Q0JRZ9, P61026, P49137, Q00839, Q12830, P52565, Q12834, Q12959, P53778, P55957, P51114, P42858, P62241, P49368, P54753, P51003, P56817, Q05397, P53667, P62495, P62253, P62256, P63220, P49116, P62258, P55854, Q12851, P54762, P46087, Q13702, P48023, P54646, P62266, P62263, P49588, P62269, P52630, Q12981, Q12986, P51668, Q13838, P51665, Q08881, P51787, P61221, P62316, P61586, P62314, Q12873, P51795, Q03181, Q03060, Q13601, Q07666, Q03188, P59044, P62328, P42771, P83369, Q12888, Q10589, Q13619, Q13618, Q13617, Q13616, P49281, P84243, P61247, Q12770, Q13501, P51451, Q13620, Q12772, Q12778, Q13505, Q12899, P51571, Q02078, Q13506, P54725, P53999, P54845, Q03164, P61254, Q01650, Q04912, P62750, P57053, P62753, P62995, P51991, P48681, P48200, P50549, P50548, P50542, Q03933, P62888, P48556, P46013, P48436, P61313, P46379, P49407, Q01518, Q09472, P48552, P48431, P52736, P52732, P57071, Q00653, Q02833, Q01860, P52739, Q02952, P57078, P49756, Q01628, P49757, P51531, P49750, P52747, Q08499, P51532, P60484, P62424, P49585, Q12904, Q12905, Q12906, Q00994, Q02930, P55197, P62714, P55072, Q07020, P49450, P46060, Q08117, Q01831, Q00987, P49327, P55085, P62847, P62841, P55081, P49207, P50990, P50750, Q05195, P49321, P51965, P50876, Q12929, Q00613, P68036, Q00978, P62979, Q01826, P49792, P49790, P49796, Q12933, P62508, P58004, P51858, Q09666, P51610, Q08211, P51617, P58012, P52948, P62987, P84996, P49427, Q13114, Q13356, P78386, P55265, Q13118, P62917, Q02218, P62910, P79483, P46783, P83731, P78396, P62913, P49815, Q13123, Q13002, Q13485, Q13363, Q13242, Q13247, Q13489, P55039, Q13127, Q13003, P55036, Q13009, P62805, P46782, Q13007, P46781, P62807, Q13129, Q02447, P68104, P46531, Q13492, Q13490, P60981, P78385, P61956, P43146, Q13133, P46777, P43268, P60866, P46779, Q13131, P49802, Q13015, P62937, P54198, P68363, P46527, Q01105, Q02556, P49910, P61960, Q13144, Q13263, P61964, Q13148, P62826, Q13029, P55055, P51814, Q02790, Q04725, Q04724, Q04727, Q04726, Q04721, Q02543, P62701, Q13151, P43243, P61978, P43487, Q13155, P55061, P43246, P54259, P78347, P54252, P78344, P54253, P54132, P63092, P57764, Q03989, Q13283, P48643, P78352, Q13287, P49736, Q13285, Q13049, P60709, Q09161, P78332, P46100, Q0VAK6, Q02763, P49848, Q13177, P98177, P78364, P54274, Q02880, P58753, P58876, Q02878, P49959, P50914, P68431, Q01664, P78371, P55010, Q13185, P49711, P49716, P49715, P55017, Q08050, P78356, P62906, Q01780, Q09028, Q13191, P57682, Q13077, P60842, P98155, Q12789, P52272, Q13635, Q12788, P62081, Q06787, Q01094, P63167, P63165, Q13761, P45973, Q13765, Q13523, Q13885, P60903, P56524, P56645, P57737, Q13642, P57739, P55795, Q13769, Q06413, Q05682, P46934, P46937, P67775, P84098, P63173, Q08945, P98170, Q13651, P83916, P52294, Q03135, Q02040, P56539, P56537, Q03252, P59923, Q13541, Q13422, P53396, Q13428, Q13427, Q13426, Q13547, Q13546, Q04695, Q03001, Q13309, P78317, P78318, P43403, P43405, Q04206, Q07955, Q13310, P52597, Q13435, P43360, Q03111, Q03112, P53567, P62277, Q01167, Q03468, P63000, P43357, P47712, Q13564, Q08J23, Q13569, Q13568, Q13206, Q07820, Q06730, Q07817, Q05519, P61073, Q13573, Q06609, Q13330, P45880, Q02241, P84090, P78527, P61086, P61088, P51170, P80723, Q13347, Q13105, Q13467, P53355, P53350, Q13227, Q13107, Q13469, Q06830, P62191, P56748, P63279, Q07912, Q02224, P67870, Q13111, Q13595, Q13351, Q13352	1733	2594	14104	1.4212548733127761	1.6264713290869662E-16	8.38649279060467E-17	5.845131338906285E-17
UP_KW_PTM	KW-1017~Isopeptide bond	333	16.355599214145382	2.2952546335102625E-15	Q13114, Q13356, P78386, P55265, P67809, P62917, Q12824, Q06265, Q02218, P84022, P60174, P62910, P46783, Q0JRZ9, P63208, P83731, P61026, P49137, P62913, Q13002, Q13123, Q13485, Q00839, Q13363, Q13242, Q13247, Q12830, P52565, Q13003, P55036, Q13009, P62805, Q12834, P46782, Q13007, P46781, P62807, Q13129, P51114, Q02447, P62241, P46531, Q13492, P49368, P78385, P61956, P46777, P43268, P60866, P46779, P51003, P62937, P68363, P56817, Q05397, P62495, P63220, Q01105, P49910, P49116, P61960, Q13144, P62258, Q13263, P61964, Q13148, P55854, P46087, P62826, Q13029, P55055, P68133, P51814, P68371, Q02790, P62266, Q02543, P62263, P62701, Q13151, P43243, P61978, P43487, P55061, P62269, P43246, P54259, P78347, P54252, P78344, P54132, P54253, P63092, Q13838, P51665, Q03989, P61221, Q13283, P62316, P48643, Q13287, P49736, Q13285, P62314, Q12873, P60709, Q09161, P78332, P46100, Q13601, Q07666, Q03188, P62328, P83369, P49848, P78364, Q12888, P54274, Q10589, Q13619, Q13618, Q02880, Q13617, Q13616, P58876, Q02878, P49959, P50914, Q01664, P78371, P55010, P61247, Q13185, P49711, P49716, Q12770, P49715, Q13501, Q12772, Q13620, Q13505, Q08050, P51571, P62906, Q13509, Q01780, Q02078, Q13506, Q09028, P54725, P53999, P54845, Q03164, P61254, P57682, Q13077, P60842, P98155, Q12789, P52272, Q13635, Q12788, P62081, Q01650, P63167, P62750, P57053, P63165, Q13761, P62753, P62995, P45973, Q13765, Q13523, P51991, P48681, P56524, Q13885, P60903, P57737, Q13642, P57739, P55795, Q13769, Q06413, P50549, P50548, P50542, Q05682, Q03933, P84098, P63173, Q08945, P62888, P48556, P48436, P46013, P61313, P98170, Q01518, Q09472, P83916, P48431, P48552, P52736, Q03135, Q02040, P56539, P52732, Q03252, P59923, Q00653, P57071, Q01860, P52739, P57078, Q02952, P49756, Q13541, Q01628, Q13422, P51531, P53396, Q13428, Q13427, Q13426, P49750, Q13547, Q13546, Q04695, Q03001, P52747, Q08499, P51532, P43403, P60484, Q04206, Q07955, Q13310, P62424, P52597, Q13435, Q12904, Q03111, Q03112, Q12905, P53567, Q12906, P62277, Q01167, Q03468, P63000, Q02930, P55197, P55072, P47712, Q07020, P46060, Q08J23, Q13569, Q13568, Q13206, Q07820, P68032, Q06730, Q01831, Q05519, P61073, P49327, P62847, P62841, Q13573, P55081, Q06609, P49207, Q13330, P50990, P49321, P45880, Q02241, P51965, P84090, P61086, P63267, P63261, Q00613, P61088, P62736, P62979, Q01826, P80723, P49792, Q13105, Q13347, P49790, Q12933, P62508, P53350, Q13227, Q06830, P62191, P58004, P51858, Q09666, P51610, Q08211, P63279, P51617, P58012, P52948, P67870, P62987, P84996, Q13111, Q13595, Q13351, Q13352	1733	1823	14104	1.4866245534158484	7.460698725481052E-14	2.524780096861289E-14	1.7596952190245345E-14
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO2)	181	8.889980353634577	6.463004476696418E-8	Q13356, Q12789, P67809, P52272, P55265, Q12788, P62917, P62081, Q12824, Q06265, P63167, P62750, P63165, P62910, Q0JRZ9, P83731, P62913, Q13761, P62995, P62753, P45973, Q13123, Q13485, Q00839, Q13242, Q13247, P51991, Q13523, Q12830, Q13642, P55036, Q13769, P55795, P46781, Q13129, P50549, P50548, P51114, Q05682, Q02447, Q03933, P63173, Q08945, P62241, P48556, Q13492, P46013, P61313, P49368, P61956, P43268, P46779, P83916, P48552, P52736, Q03252, P52732, P59923, P62495, P57071, P52739, P63220, P49910, P49756, P49116, Q13263, P61964, Q13148, P55854, P51531, P62826, Q13428, P46087, Q13427, Q13029, P49750, Q13547, P55055, Q04695, P51814, P52747, P51532, P62266, Q02543, Q07955, P62263, P62701, Q13151, P43243, P43487, P61978, Q13310, P62269, P43246, P62424, P52597, Q13435, P54259, P78347, P78344, P54132, Q03111, Q03112, Q12905, P53567, Q12906, P62277, Q01167, Q03468, Q02930, P55197, P62316, P48643, P55072, P49736, P62314, P47712, Q12873, Q07020, P46060, Q09161, Q08J23, P78332, P46100, Q13569, Q13601, Q13206, Q07666, Q03188, Q06730, Q01831, Q05519, P49327, P62847, P83369, P49848, P62841, Q13573, P55081, P49207, Q13330, P50990, P78364, Q12888, P54274, Q13619, Q02241, Q02880, P84090, Q02878, P49959, P50914, Q00613, Q01664, P78371, P55010, Q13185, P49711, Q01826, P80723, P49792, Q13501, Q12772, P49790, Q08050, P53350, P62906, Q06830, Q01780, Q13506, Q09666, P51610, Q08211, Q03164, P63279, P61254, P52948, P57682, Q13595, Q13352, P60842	1988	1267	20516	1.474274216728945	5.503672314222108E-4	4.2347593948077E-5	4.2118903020440046E-5

Annotation Cluster 3	Enrichment Score: 9.736457347539828
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0032200~telomere organization	26	1.2770137524557956	5.736384434194569E-23	P84243, P62805, P68431	2003	27	19357	9.3060779201568	3.769951850152671E-19	1.8849759250763355E-19	1.8410925841547471E-19
GOTERM_BP_DIRECT	GO:0006335~DNA replication-dependent nucleosome assembly	28	1.37524557956778	2.490270297083072E-22	P62805, P49321, P68431, Q09028, Q13111, Q13112	2003	32	19357	8.456003494757862	1.636605639242995E-18	5.455352130809982E-19	5.328348345658745E-19
GOTERM_CC_DIRECT	GO:0000228~nuclear chromosome	36	1.768172888015717	2.875712084897069E-22	P62805, P46100, P54132, Q12824, Q01094, Q06265, P84243, P68431, P52926, P49005, Q13123, Q06609, Q00839	2027	55	20587	6.6478180921200165	3.0540062341606876E-19	3.8175077927008595E-20	3.404124180496906E-20
GOTERM_BP_DIRECT	GO:0006336~DNA replication-independent nucleosome assembly	20	0.9823182711198428	1.7180131083654775E-13	P84243, P62805, P46100, P49321, P54198, Q09028	2003	27	19357	7.158521477043694	1.128750870549311E-9	1.4113477685222397E-10	1.37849076782475E-10
UP_SEQ_FEATURE	DOMAIN:TATA box binding protein associated factor (TAF) histone-like fold	15	0.7367387033398821	6.093832031255451E-13	P62805, P49848	1988	16	20516	9.674924547283704	5.190881280370263E-9	1.1522937288373236E-9	1.1460709639246073E-9
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in UFM1); alternate	14	0.68762278978389	8.11664988615161E-13	P62805	1988	14	20516	10.319919517102617	6.913924766038804E-9	1.1522937288373236E-9	1.1460709639246073E-9
UP_SEQ_FEATURE	MUTAGEN:K->A: Impaired methylation by N6AMT1.	14	0.68762278978389	8.11664988615161E-13	P62805	1988	14	20516	10.319919517102617	6.913924766038804E-9	1.1522937288373236E-9	1.1460709639246073E-9
UP_SEQ_FEATURE	MUTAGEN:K->R: Abolished ufmylation.	14	0.68762278978389	8.11664988615161E-13	P62805	1988	14	20516	10.319919517102617	6.913924766038804E-9	1.1522937288373236E-9	1.1460709639246073E-9
INTERPRO	IPR004823:TATA box binding protein associated factor (TAF)	15	0.7367387033398821	1.8007519400685587E-12	P62805, P49848	2006	16	19139	8.944572532402791	5.034985761653843E-9	3.1249420781466186E-9	3.0891773619446546E-9
INTERPRO	IPR019809:Histone H4, conserved site	14	0.68762278978389	2.23529476262276E-12	P62805	2006	14	19139	9.54087736789631	6.249963213633691E-9	3.1249420781466186E-9	3.0891773619446546E-9
SMART	SM00803:TAF	15	0.7367387033398821	7.195987657305231E-12	P62805, P49848	1205	16	10374	8.071058091286307	3.64118690754367E-9	3.6411697545964467E-9	3.59079784099531E-9
GOTERM_BP_DIRECT	GO:0006334~nucleosome assembly	47	2.3084479371316307	1.2416436535591173E-11	P62805, P49321, P46100, P62807, P54198, Q09028, P55209, P58876, Q01534, P57053, P84243, P68431, Q08945, Q01105, P48436, Q02539, Q13111, Q13112, P60008, P49736	2003	153	19357	2.968680965479885	8.160058562189931E-8	9.066757879100575E-9	8.855678457995525E-9
INTERPRO	IPR001951:Histone H4	14	0.68762278978389	1.5144081220304718E-11	P62805	2006	15	19139	8.904818876703224	4.234292561022812E-8	1.4114283697323997E-8	1.395274683097408E-8
GOTERM_CC_DIRECT	GO:0043505~CENP-A containing nucleosome	15	0.7367387033398821	1.601664776869178E-11	P49450, P62805	2027	18	20587	8.463657293208353	1.7009663566547317E-8	8.099847585881271E-10	7.222745446167198E-10
GOTERM_BP_DIRECT	GO:0061644~protein localization to CENP-A containing chromatin	15	0.7367387033398821	3.145427606886307E-11	P49450, P62805	2003	18	19357	8.053336661674155	2.0671753064860354E-7	2.067175023245681E-8	2.0190499808603202E-8
SMART	SM00417:H4	14	0.68762278978389	5.4833873193539157E-11	P62805	1205	15	10374	8.035186721991701	2.7745960751168752E-8	1.3872969917965407E-8	1.368105136178802E-8
GOTERM_MF_DIRECT	GO:0030527~structural constituent of chromatin	35	1.719056974459725	1.311925171740275E-10	P49450, P57053, P84243, P62805, P68431, P62807, P58876, Q02539	2018	97	18913	3.3817038406915083	2.459859097525552E-7	2.0498830808441795E-8	1.988659906162967E-8
UP_KW_CELLULAR_COMPONENT	KW-0544~Nucleosome core	34	1.6699410609037328	1.7005681221882357E-10	P49450, P57053, P84243, P62805, P68431, P62807, P58876	1886	93	17662	3.4236878413664926	1.0713581910515302E-8	3.571193056595295E-9	3.1177082240117655E-9
GOTERM_BP_DIRECT	GO:0045653~negative regulation of megakaryocyte differentiation	15	0.7367387033398821	3.257862514598406E-10	P62805, Q06546	2003	20	19357	7.248002995506739	2.141065185368163E-6	1.7842227038283937E-7	1.742684956767264E-7
INTERPRO	IPR009072:Histone-fold	38	1.8664047151277015	1.0392770581133533E-9	P49450, Q07890, Q01658, P57053, P84243, P62805, P68431, P62807, Q07889, P58876, P49848	2006	121	19139	2.996308594876527	2.9058145758487086E-6	4.151169506407051E-7	4.103659698036155E-7
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in ubiquitin); alternate	32	1.5717092337917484	2.4950740199528042E-9	Q13885, P62826, P53396, P62805, P62937, P45880, P62807, Q03135, Q09028, P58876, P63279, P57053, P61956, P60866, Q13330	1988	100	20516	3.3023742454728375	2.125281482312502E-5	2.3614489446619986E-6	2.3486963441155733E-6
UP_KW_PTM	KW-0013~ADP-ribosylation	45	2.2102161100196462	2.7239859856382782E-9	P54274, P59665, P63092, P58876, P57053, P84243, P84022, P68431, P61247, P83731, P61224, P61586, P62979, Q13683, P62753, Q13263, Q00839, Q13363, P49450, P62807, Q05066, P50148, Q13609, P84095, P63096, P62745, P62987, P49448, P43220, P84996, P49841	1733	142	14104	2.5790983639865734	8.716754951176853E-8	1.498192292101053E-8	1.0441946278280066E-8
UP_SEQ_FEATURE	LIPID:N6-decanoyllysine	12	0.5893909626719057	6.470111124395231E-9	P84243, P68431	1988	15	20516	8.255935613682093	5.511088798271224E-5	5.511240655759858E-6	5.48147814458764E-6
GOTERM_CC_DIRECT	GO:0000786~nucleosome	38	1.8664047151277015	1.2564096296199648E-8	P49450, P57053, P84243, P62805, P60709, P68431, Q05BQ5, P62807, P58876, Q02539, P60008	2027	139	20587	2.7765667091388555	1.3342981356134764E-5	5.559612611068344E-7	4.957582996875445E-7
UP_KW_PTM	KW-0164~Citrullination	35	1.719056974459725	2.2512903959708747E-8	P62750, Q09472, P84098, Q07283, P84243, P46087, P62805, P68431, P62280, Q02539, Q13263, Q00839	1733	102	14104	2.792618489981105	7.204126761806151E-7	9.286572883379859E-8	6.472459888416265E-8
GOTERM_BP_DIRECT	GO:0006352~DNA-templated transcription, initiation	19	0.9332023575638507	3.318432998963885E-8	Q12962, P62487, P62805, Q00403, P62380, P49848	2003	41	19357	4.478440875272458	2.1806364072107787E-4	1.1478285089047712E-5	1.1211063905446937E-5
KEGG_PATHWAY	hsa05034:Alcoholism	60	2.9469548133595285	6.267089927730246E-8	P98077, Q07890, P61925, P50150, P50151, P63092, P58876, P54219, P62993, P57053, P84243, P68431, Q02930, Q07889, P62879, P62873, P62136, P56524, Q13224, P62805, Q13547, P62807, Q05586, Q05940, Q12879, P53539, Q02750, P63211, P63096, P62140, P63218, P61952, P84996, Q01959	1311	187	8205	2.008100931239981	2.1495888075762082E-5	4.2992236904229486E-6	3.0708740645878206E-6
GOTERM_MF_DIRECT	GO:0046982~protein heterodimerization activity	75	3.6836935166994107	9.279914806325629E-8	Q07890, Q06787, Q02880, Q03135, P58876, P52657, P50993, P52655, Q01196, P57053, P61244, P84243, Q00613, P68431, Q07889, P43034, P43354, P62312, Q13562, P62258, Q04917, P49450, Q13564, P62826, Q13428, P55157, P62805, P62807, Q07820, P51636, Q06413, Q02078, P51114, P51116, Q07817, P67775, P68402, Q07837, Q01658, P63272, P51617, Q07812, P49903, P47900, P49848, Q13596, P67936, P45844	2018	373	18913	1.8844806925339506	1.7398327378914669E-4	8.285638219933599E-6	8.038173825098248E-6
INTERPRO	IPR000164:Histone H3	13	0.6385068762278978	2.011367597537125E-7	P49450, P84243, P68431	2006	21	19139	5.906257418221526	5.622203318536023E-4	5.1125307297398197E-5	5.054018217811467E-5
GOTERM_CC_DIRECT	GO:0000781~chromosome, telomeric region	41	2.013752455795678	2.212849634875787E-7	P83916, Q12888, Q13416, Q13415, Q13315, P54274, P54132, Q13535, P78527, P51587, P49917, P49959, P84243, Q00577, Q13185, P62136, P45973, P49736, P51530, Q13769, P62805, P46100, Q09028, P62140, P43246, Q13156, Q06609	2027	173	20587	2.4070054267390235	2.3497704576902478E-4	8.103607973234779E-6	7.226098635266794E-6
GOTERM_BP_DIRECT	GO:0040029~regulation of gene expression, epigenetic	14	0.68762278978389	4.2393020289212946E-7	P56524, P68431, Q13569, P49711, Q13330	2003	26	19357	5.203694458312531	0.0027821923934061576	9.607135494507154E-5	9.38347576677441E-5
SMART	SM00428:H3	13	0.6385068762278978	6.105256856163723E-7	P49450, P84243, P68431	1205	21	10374	5.329460580912863	3.0887837844684185E-4	1.029753323072948E-4	1.0155077237418994E-4
UP_KW_PTM	KW-0379~Hydroxylation	48	2.357563850687623	7.0068363548188496E-6	P55039, P53420, P62805, P48740, P62807, Q07092, P62917, P58876, Q03692, P62495, P62266, Q01955, P57053, P84243, Q02388, P68431, P46531, Q02539, P46776, Q05707, P62753	1733	200	14104	1.9532371609924986	2.241944135648044E-4	2.31225599709022E-5	1.611572361608335E-5
INTERPRO	IPR007125:Histone core	22	1.080550098231827	1.882578711453266E-5	P49450, Q07890, P57053, P84243, P68431, P62807, Q07889, P58876	2006	75	19139	2.7986573612495844	0.05127603900833466	0.0032898062982645825	0.003252154724035517
KEGG_PATHWAY	hsa04613:Neutrophil extracellular trap formation	51	2.504911591355599	1.5375573725072663E-4	P51793, P56524, P51795, P62805, P60709, P49662, Q13547, P45880, P62807, P51790, P57764, Q02750, P53778, P58876, P43405, P57053, P63261, P84243, Q01970, Q00722, P68431, Q04206, P63000, P49913	1311	190	8205	1.6799349632662892	0.05137553259242522	0.0023971917216817837	0.0017122798012012739
